Ensembl Gene ID	Chromosome Name	Associated Gene Name	Gene type	EntrezGene ID	HGNC ID(s)
ENSG00000278755	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1	KIR2DL1	protein_coding	3802	HGNC:6329
ENSG00000278755	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1	KIR2DL1	protein_coding	3803	HGNC:6329
ENSG00000278755	CHR_HSCHR19KIR_ABC08_AB_HAP_T_P_CTG3_1	KIR2DL1	protein_coding	105379645	HGNC:6329
ENSG00000236924	9	RP11-390F4.6	lincRNA		
ENSG00000172461	6	FUT9	protein_coding	10690	HGNC:4020
ENSG00000197210	22	KB-1592A4.15	lincRNA		
ENSG00000171302	17	CANT1	protein_coding	124583	HGNC:19721
ENSG00000196470	16	SIAH1	protein_coding	6477	HGNC:10857
ENSG00000280444	12	RP11-83B20.8	TEC		
ENSG00000270765	17	GAS2L2	protein_coding	246176	HGNC:24846
ENSG00000161217	3	PCYT1A	protein_coding	5130	HGNC:8754
ENSG00000274945	CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1	KIR2DL4	protein_coding	3805	HGNC:6332
ENSG00000251040	4	RP11-535C7.1	lincRNA	105377652	
ENSG00000238098	16	ABCA17P	unitary_pseudogene	650655	HGNC:32972
ENSG00000153982	17	GDPD1	protein_coding	284161	HGNC:20883
ENSG00000237539	X	GS1-594A7.5	processed_pseudogene		
ENSG00000265590	21	AP000275.65	protein_coding		
ENSG00000147003	X	TMEM27	protein_coding	57393	HGNC:29437
ENSG00000239570	3	SETP11	processed_pseudogene		HGNC:42930
ENSG00000108950	17	FAM20A	protein_coding	54757	HGNC:23015
ENSG00000273192	22	CITF22-1A6.3	lincRNA		
ENSG00000263499	17	RP11-118E18.4	antisense	101927539	
ENSG00000283439	17	RP11-104H15.12	protein_coding	107983988	
ENSG00000175220	11	ARHGAP1	protein_coding	392	HGNC:673
ENSG00000119669	14	IRF2BPL	protein_coding	64207	HGNC:14282
ENSG00000146282	6	RARS2	protein_coding	57038	HGNC:21406
ENSG00000196458	12	ZNF605	protein_coding	100289635	HGNC:28068
ENSG00000243758	5	RPL35AP15	processed_pseudogene		HGNC:36974
ENSG00000197299	15	BLM	protein_coding	641	HGNC:1058
ENSG00000279196	16	RP11-1072A3.3	TEC		
ENSG00000226507	13	IPMKP1	processed_pseudogene		HGNC:39354
ENSG00000102471	13	NDFIP2	protein_coding	54602	HGNC:18537
ENSG00000235701	21	PCBP2P1	processed_pseudogene		HGNC:8649
ENSG00000255038	11	RP11-1167A19.2	antisense		
ENSG00000260132	16	LA16c-312E8.2	antisense		
ENSG00000257766	12	RP11-341G23.3	antisense		
ENSG00000257464	12	RP11-161H23.8	processed_pseudogene		
ENSG00000266311	17	AC007952.4	lincRNA		
ENSG00000223505	1	RP11-397P13.7	processed_pseudogene		
ENSG00000226954	22	RP5-983L19.2	lincRNA		
ENSG00000236205	X	RP3-406C18.1	unprocessed_pseudogene		
ENSG00000226094	20	RPL7P3	processed_pseudogene		HGNC:16566
ENSG00000250400	8	LINC00977	lincRNA	728724	HGNC:48902
ENSG00000160959	8	LRRC14	protein_coding	9684	HGNC:20419
ENSG00000058673	1	ZC3H11A	protein_coding	9877	HGNC:29093
ENSG00000277245	15	RP11-48G14.3	antisense		
ENSG00000241570	3	PAQR9-AS1	antisense	101927832	HGNC:50861
ENSG00000255269	11	RP11-702F3.4	lincRNA		
ENSG00000273472	4	RP11-102N12.3	lincRNA		
ENSG00000135413	12	LACRT	protein_coding	90070	HGNC:16430
ENSG00000244116	2	IGKV2-28	IG_V_gene		HGNC:5783
ENSG00000253926	8	RP11-26E5.1	lincRNA		
ENSG00000261174	15	RP11-844G16.1	processed_pseudogene		
ENSG00000185610	12	DBX2	protein_coding	440097	HGNC:33186
ENSG00000227294	2	AC016994.2	antisense		
ENSG00000233162	X	MORF4L1P6	processed_pseudogene		HGNC:39258
ENSG00000113583	5	C5orf15	protein_coding	56951	HGNC:20656
ENSG00000236407	1	HMGB1P18	processed_pseudogene		HGNC:39100
ENSG00000104818	19	CGB2	protein_coding	114336	HGNC:16722
ENSG00000126950	X	TMEM35A	protein_coding	59353	HGNC:25864
ENSG00000236173	6	RP1-182D15.2	lincRNA		
ENSG00000237540	10	RP11-730A19.7	processed_pseudogene		
ENSG00000257319	12	RP11-478B9.1	antisense		
ENSG00000232197	6	RP11-302L19.1	antisense		
ENSG00000116525	1	TRIM62	protein_coding	55223	HGNC:25574
ENSG00000109832	11	DDX25	protein_coding	29118	HGNC:18698
ENSG00000186063	1	AIDA	protein_coding	64853	HGNC:25761
ENSG00000239911	7	PRKAG2-AS1	antisense		HGNC:40468
ENSG00000131068	20	DEFB118	protein_coding	117285	HGNC:16196
ENSG00000236435	Y	TSPY12P	unprocessed_pseudogene		HGNC:23904
ENSG00000067829	X	IDH3G	protein_coding	3421	HGNC:5386
ENSG00000226896	CHR_HSCHR6_MHC_APD_CTG1	OR2I1P	unprocessed_pseudogene		HGNC:8258
ENSG00000184292	1	TACSTD2	protein_coding	4070	HGNC:11530
ENSG00000256533	11	RP11-212D19.5	processed_pseudogene		
ENSG00000223989	1	RP11-84A14.5	antisense		
ENSG00000236672	CHR_HSCHR6_MHC_APD_CTG1	C6orf10	protein_coding	10665	HGNC:13922
ENSG00000280095	21	CH507-42P11.7	lincRNA		
ENSG00000153012	4	LGI2	protein_coding	55203	HGNC:18710
ENSG00000235781	6	XXbac-BPG249D20.9	antisense		
ENSG00000240409	1	MTATP8P1	unprocessed_pseudogene		HGNC:44571
ENSG00000250619	5	CTD-2215L10.1	antisense		
ENSG00000283574	1	RP11-206L10.17	transcribed_processed_pseudogene		
ENSG00000227238	2	TTC39DP	unitary_pseudogene		HGNC:35451
ENSG00000229344	1	MTCO2P12	unprocessed_pseudogene		HGNC:52028
ENSG00000171060	8	C8orf74	protein_coding	203076	HGNC:32296
ENSG00000259953	9	RP11-4O1.2	sense_overlapping		
ENSG00000223803	3	RPS20P14	processed_pseudogene		HGNC:36692
ENSG00000248592	3	TMEM110-MUSTN1	protein_coding	100526772	HGNC:38834
ENSG00000205863	13	C1QTNF9B	protein_coding	387911	HGNC:34072
ENSG00000134077	3	THUMPD3	protein_coding	25917	HGNC:24493
ENSG00000274925	16	CTD-2547G23.4	lincRNA		
ENSG00000280987	5	MATR3	protein_coding	9782	
ENSG00000234485	2	OR7E46P	unprocessed_pseudogene		HGNC:8420
ENSG00000225762	1	LINC01389	antisense		HGNC:50661
ENSG00000274839	CHR_HSCHR12_3_CTG2	PRB4	protein_coding	5545	HGNC:9340
ENSG00000197586	20	ENTPD6	protein_coding	955	HGNC:3368
ENSG00000231106	21	LINC01436	lincRNA		HGNC:50754
ENSG00000271532	2	RP11-426K3.1	processed_pseudogene		
ENSG00000282393	19	CTD-3113P16.11	lincRNA		
ENSG00000237024	2	RPL21P33	processed_pseudogene		HGNC:36686
ENSG00000235597	2	LINC01102	lincRNA	150568	HGNC:27165
ENSG00000196664	X	TLR7	protein_coding	51284	HGNC:15631
ENSG00000138771	4	SHROOM3	protein_coding	57619	HGNC:30422
ENSG00000274947	CHR_HSCHR19KIR_T7526_A_HAP_CTG3_1	KIR2DS4	protein_coding	3809	HGNC:6336
ENSG00000122641	7	INHBA	protein_coding	3624	HGNC:6066
ENSG00000219666	6	RP11-174C7.1	processed_pseudogene		
ENSG00000229500	20	RPL17P1	processed_pseudogene		HGNC:16559
ENSG00000013810	4	TACC3	protein_coding	10460	HGNC:11524
ENSG00000182634	11	OR10G7	protein_coding	390265	HGNC:14842
ENSG00000189052	19	CGB5	protein_coding	93659	HGNC:16452
ENSG00000255187	11	RP11-699F16.2	lincRNA		
ENSG00000170385	1	SLC30A1	protein_coding	7779	HGNC:11012
ENSG00000234112	1	RP11-145A3.4	processed_pseudogene		
ENSG00000205707	12	LYRM5	protein_coding	144363	HGNC:27052
ENSG00000280124	11	RP11-739P6.1	TEC		
ENSG00000151575	15	TEX9	protein_coding	374618	HGNC:29585
ENSG00000235946	X	LL0XNC01-240C2.1	processed_pseudogene		
ENSG00000271754	6	RP3-337H4.9	antisense		
ENSG00000182508	X	LHFPL1	protein_coding	340596	HGNC:6587
ENSG00000228660	7	VN1R35P	unprocessed_pseudogene		HGNC:37355
ENSG00000163840	3	DTX3L	protein_coding	151636	HGNC:30323
ENSG00000247934	12	RP11-967K21.1	antisense		
ENSG00000267065	17	CTD-2246P4.1	lincRNA	101928514	
ENSG00000226314	6	ZNF192P1	transcribed_unprocessed_pseudogene	651302	HGNC:18777
ENSG00000283339	7	RP11-5C23.4	unprocessed_pseudogene		
ENSG00000230793	13	SMARCE1P5	processed_pseudogene		HGNC:39734
ENSG00000204231	6	RXRB	protein_coding	6257	HGNC:10478
ENSG00000235661	11	MIR670HG	lincRNA	100507261	HGNC:49204
ENSG00000132631	20	SCP2D1	protein_coding	140856	HGNC:16211
ENSG00000275728	20	RP4-777L9.3	lincRNA		
ENSG00000275025	17	RP5-875H18.10	antisense		
ENSG00000234690	2	AC073283.4	lincRNA	101927043	
ENSG00000108599	17	AKAP10	protein_coding	11216	HGNC:368
ENSG00000240404	3	RP11-142L1.3	processed_pseudogene		
ENSG00000275873	CHR_HSCHR11_1_CTG8	LMNTD2	protein_coding	256329	HGNC:28561
ENSG00000215447	21	BX322557.10	processed_transcript		
ENSG00000226229	20	RPLP0P1	processed_pseudogene		HGNC:16585
ENSG00000187837	6	HIST1H1C	protein_coding	3006	HGNC:4716
ENSG00000278373	CHR_HSCHR2_1_CTG7_2	G6PC2	protein_coding	57818	HGNC:28906
ENSG00000260057	16	LINC01571	lincRNA	101927364	HGNC:51384
ENSG00000132749	11	TESMIN	protein_coding	9633	HGNC:7446
ENSG00000235208	20	RPL7AL3	processed_pseudogene		
ENSG00000167207	16	NOD2	protein_coding	64127	HGNC:5331
ENSG00000262979	17	CTD-2047H16.2	sense_intronic		
ENSG00000183644	11	C11orf88	protein_coding	399949	HGNC:25061
ENSG00000172845	2	SP3	protein_coding	6670	HGNC:11208
ENSG00000056291	4	NPFFR2	protein_coding	10886	HGNC:4525
ENSG00000102794	13	ACOD1	protein_coding	730249	HGNC:33904
ENSG00000183055	10	FAM133CP	processed_pseudogene		HGNC:44190
ENSG00000102780	13	DGKH	protein_coding	160851	HGNC:2854
ENSG00000085224	X	ATRX	protein_coding	546	HGNC:886
ENSG00000263069	17	CTD-2047H16.4	antisense	100294362	
ENSG00000262003	17	RP11-676J12.7	antisense	101927727	
ENSG00000163938	3	GNL3	protein_coding	26354	HGNC:29931
ENSG00000226814	1	RP3-419C19.2	processed_pseudogene		
ENSG00000110484	11	SCGB2A2	protein_coding	4250	HGNC:7050
ENSG00000279422	X	RP11-641J8.1	TEC		
ENSG00000154639	21	CXADR	protein_coding	1525	HGNC:2559
ENSG00000183760	19	ACP7	protein_coding	390928	HGNC:33781
ENSG00000283517	17	RP11-465C12.1	lincRNA		
ENSG00000259827	16	RP11-343H19.2	processed_transcript		
ENSG00000236617	12	RP11-46H11.12	antisense	101928530	
ENSG00000166526	7	ZNF3	protein_coding	7551	HGNC:13089
ENSG00000134317	2	GRHL1	protein_coding	29841	HGNC:17923
ENSG00000277991	21	CH507-338C24.1	lincRNA		
ENSG00000278949	12	RP11-46H11.11	TEC		
ENSG00000186976	22	EFCAB6	protein_coding	64800	HGNC:24204
ENSG00000238046	2	MTND5P22	processed_pseudogene		HGNC:42284
ENSG00000204262	2	COL5A2	protein_coding	1290	HGNC:2210
ENSG00000110422	11	HIPK3	protein_coding	10114	HGNC:4915
ENSG00000144224	2	UBXN4	protein_coding	23190	HGNC:14860
ENSG00000196937	7	FAM3C	protein_coding	10447	HGNC:18664
ENSG00000177683	7	THAP5	protein_coding	168451	HGNC:23188
ENSG00000213270	12	RPL6P25	processed_pseudogene		HGNC:36840
ENSG00000272994	2	RP11-332H14.2	lincRNA		
ENSG00000258338	12	RP11-87P13.2	lincRNA		
ENSG00000254733	11	RP11-317J19.1	antisense		
ENSG00000257124	12	RP11-384P14.1	lincRNA		
ENSG00000170291	17	ELP5	protein_coding	23587	HGNC:30617
ENSG00000282776	CHR_HSCHR14_3_CTG1	IGHV1-45	IG_V_gene		HGNC:5553
ENSG00000256751	12	PLBD1-AS1	antisense		HGNC:51143
ENSG00000163126	2	ANKRD23	protein_coding	200539	HGNC:24470
ENSG00000270275	8	TRMT112P7	processed_pseudogene		HGNC:44026
ENSG00000272223	6	RP1-20C7.6	antisense		
ENSG00000225420	2	AC104134.2	antisense	101928371	
ENSG00000073598	17	FNDC8	protein_coding	54752	HGNC:25286
ENSG00000266953	19	RP11-618P17.4	protein_coding		
ENSG00000232239	9	RBPJP5	processed_pseudogene		HGNC:37485
ENSG00000279894	X	GHc-857G6.7	TEC		
ENSG00000258903	14	RP11-355I22.2	lincRNA		
ENSG00000223494	CHR_HSCHR6_MHC_MANN_CTG1	VARS2	protein_coding	57176	HGNC:21642
ENSG00000244510	7	GS1-124K5.7	unprocessed_pseudogene		
ENSG00000272672	1	RP11-302M6.5	lincRNA		
ENSG00000123992	2	DNPEP	protein_coding	23549	HGNC:2981
ENSG00000236668	9	RP11-85O21.2	antisense	100505588	
ENSG00000236768	3	RP11-1029M24.1	processed_pseudogene		
ENSG00000139438	12	FAM222A	protein_coding	84915	HGNC:25915
ENSG00000237329	1	RP11-201O14.1	processed_pseudogene		
ENSG00000271701	1	RP11-438F14.10	processed_pseudogene		
ENSG00000263307	16	RP11-166B2.8	antisense		
ENSG00000229102	3	RP11-360P21.2	lincRNA	101928739	
ENSG00000254669	11	RP5-945I17.2	lincRNA		
ENSG00000224174	1	RP4-798A10.4	lincRNA		
ENSG00000086991	11	NOX4	protein_coding	50507	HGNC:7891
ENSG00000255045	11	RP11-677M14.2	antisense		
ENSG00000223851	CHR_HSCHR6_MHC_MANN_CTG1	PTMAP1	processed_pseudogene		HGNC:9624
ENSG00000226098	8	SEC11B	processed_pseudogene		HGNC:31884
ENSG00000126249	19	PDCD2L	protein_coding	84306	HGNC:28194
ENSG00000233876	7	GAPDHP68	processed_pseudogene		HGNC:4146
ENSG00000275920	CHR_HSCHR11_1_CTG6	KRTAP5-3	protein_coding	387266	HGNC:23598
ENSG00000154146	11	NRGN	protein_coding	4900	HGNC:8000
ENSG00000239382	19	ALKBH6	protein_coding	84964	HGNC:28243
ENSG00000070831	1	CDC42	protein_coding	998	HGNC:1736
ENSG00000254827	11	SLC22A18AS	protein_coding	5003	HGNC:10965
ENSG00000144057	2	ST6GAL2	protein_coding	84620	HGNC:10861
ENSG00000247081	8	BAALC-AS1	antisense		HGNC:50461
ENSG00000279212	10	RP13-16H11.8	TEC		
ENSG00000156103	8	MMP16	protein_coding	4325	HGNC:7162
ENSG00000108516	17	AC003958.6	unprocessed_pseudogene		
ENSG00000104518	8	GSDMD	protein_coding	79792	HGNC:25697
ENSG00000187715	3	KBTBD12	protein_coding	166348	HGNC:25731
ENSG00000248243	3	RP11-93K22.13	lincRNA		
ENSG00000250995	X	RP13-128O4.3	processed_pseudogene		
ENSG00000180638	17	SLC47A2	protein_coding	146802	HGNC:26439
ENSG00000197705	18	KLHL14	protein_coding	57565	HGNC:29266
ENSG00000276527	13	RP11-442J21.2	lincRNA		
ENSG00000241219	3	RP11-572M11.1	lincRNA		
ENSG00000231812	7	SNRPCP9	processed_pseudogene		HGNC:49824
ENSG00000258718	14	RP11-226P1.2	lincRNA		
ENSG00000232245	1	RP4-705F19.1	lincRNA		
ENSG00000125772	20	GPCPD1	protein_coding	56261	HGNC:26957
ENSG00000236509	X	RPL21P133	processed_pseudogene		HGNC:36003
ENSG00000119737	2	GPR75	protein_coding	10936	HGNC:4526
ENSG00000256249	12	RP11-324E6.6	lincRNA		
ENSG00000278419	10	RP11-298E9.7	antisense		
ENSG00000187701	1	OR2T27	protein_coding	403239	HGNC:31252
ENSG00000258525	14	RP11-829H16.3	antisense	100506071	
ENSG00000271200	1	RP11-430G17.3	lincRNA		
ENSG00000254708	11	RP1-145M24.1	processed_pseudogene		
ENSG00000248755	4	RP11-384D10.1	processed_pseudogene		
ENSG00000224714	10	RP11-179K3.2	lincRNA	101928887	
ENSG00000086506	16	HBQ1	protein_coding	3049	HGNC:4833
ENSG00000197180	X	CH17-340M24.3	lincRNA	158960	
ENSG00000281733	CHR_HSCHR11_1_CTG6	FAM99A	lincRNA	387742	HGNC:32368
ENSG00000249885	4	ARHGEF38-IT1	sense_intronic	100874374	HGNC:41483
ENSG00000250972	5	CKS1BP5	processed_pseudogene		HGNC:17640
ENSG00000281240	CHR_HSCHR11_1_CTG6	AP006285.6	lincRNA	100505570	
ENSG00000254373	5	RP11-34P1.2	processed_pseudogene		
ENSG00000254850	11	RP5-901A4.4	processed_pseudogene		
ENSG00000235779	2	AC079779.5	lincRNA		
ENSG00000268438	19	BNIP3P27	processed_pseudogene		HGNC:49707
ENSG00000198915	10	RASGEF1A	protein_coding	221002	HGNC:24246
ENSG00000198553	13	KCNRG	protein_coding	283518	HGNC:18893
ENSG00000225394	2	AC106883.1	processed_pseudogene		
ENSG00000063978	4	RNF4	protein_coding	6047	HGNC:10067
ENSG00000249605	5	CTC-218H9.1	sense_intronic		
ENSG00000273783	14	CTD-2506P8.6	antisense		
ENSG00000239608	3	RUVBL1-AS1	antisense	100874089	HGNC:40514
ENSG00000274970	7	RP11-472F21.1	processed_pseudogene		
ENSG00000168259	17	DNAJC7	protein_coding	7266	HGNC:12392
ENSG00000262133	17	RP11-676J12.6	antisense		
ENSG00000255230	11	RP5-901A4.5	processed_pseudogene		
ENSG00000236334	1	PPIAL4G	protein_coding	644591	HGNC:33996
ENSG00000140153	14	WDR20	protein_coding	91833	HGNC:19667
ENSG00000260510	16	AC004381.7	antisense		
ENSG00000170919	13	TPT1-AS1	processed_transcript		HGNC:43686
ENSG00000259214	15	RP11-810K23.7	processed_pseudogene		
ENSG00000233225	7	AC004987.9	processed_pseudogene		
ENSG00000237152	13	DLEU7-AS1	antisense	100874074	HGNC:39966
ENSG00000242391	1	RP4-631H13.2	antisense		
ENSG00000271490	12	RP11-60E8.4	processed_pseudogene		
ENSG00000236048	7	AC013470.6	processed_pseudogene		
ENSG00000172167	8	MTBP	protein_coding	27085	HGNC:7417
ENSG00000221946	19	FXYD7	protein_coding	53822	HGNC:4034
ENSG00000234907	9	RP11-415H23.4	processed_pseudogene		
ENSG00000101849	X	TBL1X	protein_coding	6907	HGNC:11585
ENSG00000106603	7	COA1	protein_coding	55744	HGNC:21868
ENSG00000123268	12	ATF1	protein_coding	466	HGNC:783
ENSG00000253720	8	RP11-473O4.3	lincRNA		
ENSG00000235214	20	FAM83C-AS1	antisense	140846	HGNC:16113
ENSG00000254701	5	RP11-1415C14.4	unprocessed_pseudogene		
ENSG00000178104	1	PDE4DIP	protein_coding	9659	HGNC:15580
ENSG00000178104	1	PDE4DIP	protein_coding	653513	HGNC:15580
ENSG00000278692	CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1	KIR2DL2	protein_coding		HGNC:6330
ENSG00000278969	12	RP11-662I13.3	TEC		
ENSG00000270615	1	SGO1P1	processed_pseudogene		HGNC:50776
ENSG00000111203	12	ITFG2	protein_coding	55846	HGNC:30879
ENSG00000111203	12	ITFG2	protein_coding	100507424	HGNC:30879
ENSG00000108039	10	XPNPEP1	protein_coding	7511	HGNC:12822
ENSG00000259719	14	RP11-930O11.1	lincRNA		
ENSG00000255717	11	SNHG1	processed_transcript		HGNC:32688
ENSG00000263114	CHR_HSCHR12_3_CTG2_1	RP11-399D15.1	processed_pseudogene		
ENSG00000278759	CHR_HSCHR17_1_CTG9	TBCD	protein_coding	6904	HGNC:11581
ENSG00000232451	2	AC016768.1	lincRNA		
ENSG00000198089	22	SFI1	protein_coding	9814	HGNC:29064
ENSG00000230968	2	AC084149.1	lincRNA		
ENSG00000277586	8	NEFL	protein_coding	4747	HGNC:7739
ENSG00000263098	17	RP11-567O16.1	antisense		
ENSG00000240721	12	RPS4XP15	processed_pseudogene		HGNC:36308
ENSG00000106086	7	PLEKHA8	protein_coding	84725	HGNC:30037
ENSG00000196867	19	ZFP28	protein_coding	140612	HGNC:17801
ENSG00000261553	13	RP11-29G8.3	processed_transcript		
ENSG00000077721	X	UBE2A	protein_coding	7319	HGNC:12472
ENSG00000276146	CHR_HSCHR19LRC_COX1_CTG3_1	LILRB2	protein_coding	10288	HGNC:6606
ENSG00000106624	7	AEBP1	protein_coding	165	HGNC:303
ENSG00000106624	7	AEBP1	protein_coding	100616346	HGNC:303
ENSG00000113460	5	BRIX1	protein_coding	55299	HGNC:24170
ENSG00000224227	1	OR2L1P	unprocessed_pseudogene	26247	HGNC:8265
ENSG00000283031	2	RP11-557N21.1	lincRNA		
ENSG00000240344	2	PPIL3	protein_coding	53938	HGNC:9262
ENSG00000135124	12	P2RX4	protein_coding	5025	HGNC:8535
ENSG00000084674	2	APOB	protein_coding	338	HGNC:603
ENSG00000223676	13	RPL34P26	processed_pseudogene		HGNC:36100
ENSG00000128191	22	DGCR8	protein_coding	54487	HGNC:2847
ENSG00000128191	22	DGCR8	protein_coding	100302197	HGNC:2847
ENSG00000128191	22	DGCR8	protein_coding	100500860	HGNC:2847
ENSG00000197622	1	CDC42SE1	protein_coding	56882	HGNC:17719
ENSG00000139540	12	SLC39A5	protein_coding	283375	HGNC:20502
ENSG00000233919	3	RP11-372H2.1	lincRNA		
ENSG00000069966	15	GNB5	protein_coding	10681	HGNC:4401
ENSG00000236183	CHR_HSCHR6_MHC_COX_CTG1	LY6G6C	protein_coding	80740	HGNC:13936
ENSG00000270865	8	RPL12P48	processed_pseudogene		HGNC:51940
ENSG00000228137	21	AP001469.7	antisense		
ENSG00000249188	8	ENPP7P1	unprocessed_pseudogene		HGNC:48699
ENSG00000156113	10	KCNMA1	protein_coding	3778	HGNC:6284
ENSG00000228737	5	AC008781.7	antisense		
ENSG00000170419	7	VSTM2A	protein_coding	222008	HGNC:28499
ENSG00000268955	8	RP11-556O5.6	lincRNA		
ENSG00000282470	CHR_HSCHR7_2_CTG6	TRBV6-7	TR_V_gene		HGNC:12232
ENSG00000104824	19	HNRNPL	protein_coding	3191	HGNC:5045
ENSG00000226389	10	RP11-507K13.4	processed_pseudogene		
ENSG00000275256	3	MRPS31P1	processed_pseudogene		HGNC:29763
ENSG00000120868	12	APAF1	protein_coding	317	HGNC:576
ENSG00000168993	4	CPLX1	protein_coding	10815	HGNC:2309
ENSG00000113048	5	MRPS27	protein_coding	23107	HGNC:14512
ENSG00000274044	22	AC011718.2	lincRNA	729461	
ENSG00000278337	13	RP11-408E5.8	unprocessed_pseudogene		
ENSG00000012211	X	PRICKLE3	protein_coding	4007	HGNC:6645
ENSG00000175792	3	RUVBL1	protein_coding	8607	HGNC:10474
ENSG00000225190	17	PLEKHM1	protein_coding	9842	HGNC:29017
ENSG00000225190	17	PLEKHM1	protein_coding	100422961	HGNC:29017
ENSG00000225190	17	PLEKHM1	protein_coding	100423004	HGNC:29017
ENSG00000265843	18	LINC01029	lincRNA	101927715	HGNC:49015
ENSG00000264031	17	ABHD15-AS1	antisense		HGNC:49685
ENSG00000073417	15	PDE8A	protein_coding	5151	HGNC:8793
ENSG00000280960	CHR_HSCHR8_3_CTG1	OR7E157P	unprocessed_pseudogene		HGNC:31231
ENSG00000266923	12	RP11-693J15.4	antisense		
ENSG00000274659	12	RP11-986G18.2	lincRNA		
ENSG00000025423	12	HSD17B6	protein_coding	8630	HGNC:23316
ENSG00000205057	12	CLLU1OS	protein_coding	574016	HGNC:24070
ENSG00000255909	12	PDCD5P1	processed_pseudogene		HGNC:49885
ENSG00000244039	3	RP11-379K17.2	processed_pseudogene		
ENSG00000164047	3	CAMP	protein_coding	820	HGNC:1472
ENSG00000233119	CHR_HSCHR6_MHC_SSTO_CTG1	XXbac-BCX196D17.5	processed_transcript		
ENSG00000280077	9	RP11-87H9.4	TEC		
ENSG00000266256	18	LINC00683	lincRNA	400660	HGNC:44467
ENSG00000264546	17	RP11-464D20.6	sense_intronic		
ENSG00000225761	10	RP11-417O11.5	sense_intronic		
ENSG00000248663	5	LINC00992	lincRNA		HGNC:48943
ENSG00000281833	CHR_HSCHR6_1_CTG4	RP1-266L20.9	sense_intronic		
ENSG00000224793	CHR_HSCHR6_MHC_COX_CTG1	HLA-DQB3	unprocessed_pseudogene		HGNC:4946
ENSG00000155254	10	MARVELD1	protein_coding	83742	HGNC:28674
ENSG00000266312	18	RP11-111H3.3	lincRNA		
ENSG00000230589	9	IMP3P1	processed_pseudogene		HGNC:49385
ENSG00000277855	3	RP11-154H23.4	antisense		
ENSG00000176753	15	C15orf56	processed_transcript		HGNC:33868
ENSG00000275638	15	RP11-16E23.5	antisense		
ENSG00000236149	CHR_HSCHR6_MHC_COX_CTG1	ABCF1	protein_coding	23	HGNC:70
ENSG00000254441	11	RP11-718B12.5	processed_pseudogene		
ENSG00000259924	15	RP11-16E23.4	processed_pseudogene		
ENSG00000165091	9	TMC1	protein_coding	117531	HGNC:16513
ENSG00000175866	17	BAIAP2	protein_coding	10458	HGNC:947
ENSG00000271820	6	RP5-894D12.5	lincRNA	285804	
ENSG00000279256	9	RP11-5P15.1	TEC		
ENSG00000196305	9	IARS	protein_coding	3376	HGNC:5330
ENSG00000232888	12	RPS11P5	processed_pseudogene		HGNC:36312
ENSG00000229751	10	RP11-142M10.2	antisense		
ENSG00000229740	2	U91324.1	lincRNA		
ENSG00000280445	22	RP1-205F14P.1	lincRNA		
ENSG00000254698	11	RP11-659G9.3	sense_overlapping		
ENSG00000282524	CHR_HSCHR8_2_CTG7	AF186192.1	lincRNA		
ENSG00000275512	18	RP11-322E11.2	lincRNA		
ENSG00000225112	10	RP11-295P9.6	antisense		
ENSG00000152936	12	LMNTD1	protein_coding	160492	HGNC:26683
ENSG00000249743	5	RP11-60A8.1	lincRNA		
ENSG00000177728	17	TMEM94	protein_coding	9772	HGNC:28983
ENSG00000177728	17	TMEM94	protein_coding	102466911	HGNC:28983
ENSG00000203364	9	RP11-370F5.4	lincRNA		
ENSG00000123364	12	HOXC13	protein_coding	3229	HGNC:5125
ENSG00000214727	22	RPL5P35	unprocessed_pseudogene		HGNC:36967
ENSG00000280186	1	RP11-483I13.6	TEC		
ENSG00000178645	10	C10orf53	protein_coding	282966	HGNC:27421
ENSG00000265514	18	RP11-92G19.2	lincRNA		
ENSG00000166220	10	TBATA	protein_coding	219793	HGNC:23511
ENSG00000263612	8	AF186192.6	lincRNA		
ENSG00000025796	6	SEC63	protein_coding	11231	HGNC:21082
ENSG00000215368	18	BOD1P2	processed_pseudogene		HGNC:51436
ENSG00000095139	11	ARCN1	protein_coding	372	HGNC:649
ENSG00000168653	1	NDUFS5	protein_coding	4725	HGNC:7712
ENSG00000196517	1	SLC6A9	protein_coding	6536	HGNC:11056
ENSG00000235410	10	RP11-397C18.2	antisense		
ENSG00000230736	22	RP1-149A16.3	lincRNA	339666	
ENSG00000260706	16	RP11-525K10.1	lincRNA		
ENSG00000243519	22	IGLVIVOR22-2	IG_V_pseudogene		HGNC:15695
ENSG00000167550	12	RHEBL1	protein_coding	121268	HGNC:21166
ENSG00000226233	22	RP1-151B14.9	processed_pseudogene		
ENSG00000215227	10	NUTF2P5	processed_pseudogene		HGNC:50454
ENSG00000273936	CHR_HSCHR1_1_CTG3	TNFRSF14	protein_coding	8764	HGNC:11912
ENSG00000213194	2	CDK7P1	processed_pseudogene		HGNC:18614
ENSG00000147596	8	PRDM14	protein_coding	63978	HGNC:14001
ENSG00000283208	13	RP11-226E21.4	protein_coding		
ENSG00000261204	19	AC004449.6	lincRNA		
